1378663836	3.17
1378663859	13.29
1378663893	FAIL
1378663928	4.90
1378663953	FAIL
1378663988	FAIL
1378664023	FAIL
1378664058	3.28
1378664081	FAIL
1378664116	0.27
1378664136	FAIL
1378664171	FAIL
1378664206	FAIL
1378664241	FAIL
1378664276	FAIL
1378664311	6.68
1378664338	2.25
1378664360	5.77
1378664386	1.68
1378664408	3.77
1378664432	FAIL
1378664467	9.74
1378664497	2.57
1378664519	FAIL
1378664554	8.21
1378664582	10.75
1378664613	FAIL
1378664648	FAIL
1378664683	FAIL
1378664718	8.88
1378664747	FAIL
1378664782	FAIL
1378664817	FAIL
1378664852	FAIL
1378664887	7.91
1378664915	FAIL
1378664950	0.94
1378664971	0.25
1378664992	1.11
1378665013	FAIL
1378665048	FAIL
1378665083	FAIL
1378665118	5.86
1378665144	6.31
1378665170	FAIL
1378665205	0.04
1378665225	FAIL
1378665260	FAIL
1378665295	0.94
1378665316	5.66
1378665342	FAIL
1378665377	FAIL
1378665412	1.27
1378665433	0.09
1378665453	7.42
1378665481	FAIL
1378665516	14.77
1378665551	FAIL
1378665586	0.16
1378665606	10.18
1378665636	1.62
1378665658	FAIL
1378665693	FAIL
1378665728	1.10
1378665749	3.28
1378665772	0.05
1378665792	0.22
1378665812	7.56
1378665840	14.71
1378665875	FAIL
1378665910	0.20
1378665930	2.95
1378665953	3.12
1378665976	FAIL
1378666011	FAIL
1378666046	0.82
1378666067	7.77
1378666095	0.23
1378666115	5.49
1378666141	2.97
1378666164	10.90
1378666195	2.88
1378666217	2.20
1378666240	FAIL
1378666275	FAIL
1378666310	0.07
1378666330	0.07
1378666350	2.60
1378666373	FAIL
1378666408	0.38
1378666428	0.04
1378666448	FAIL
1378666483	5.19
1378666508	5.26
1378666534	4.67
1378666558	6.26
1378666585	0.06
1378666605	FAIL
1378666640	1.71
1378666661	0.13
1378666682	1.21
1378666703	0.15
1378666723	2.96
1378666746	0.34
1378666766	FAIL
1378666801	FAIL
1378666836	FAIL
1378666871	FAIL
1378666907	11.90
1378666938	0.04
1378666959	9.42
1378666988	7.98
1378667016	7.56
1378667044	14.33
1378667078	FAIL
1378667113	0.71
1378667134	7.02
1378667161	2.53
1378667183	0.17
1378667204	2.01
1378667226	FAIL
1378667261	0.17
1378667281	2.29
1378667303	FAIL
1378667338	FAIL
1378667373	FAIL
1378667408	FAIL
1378667443	4.70
1378667468	0.18
1378667488	FAIL
1378667523	FAIL
1378667558	9.97
1378667588	3.19
1378667611	0.04
1378667631	0.10
1378667652	0.18
1378667672	FAIL
1378667707	5.06
1378667732	3.85
1378667756	0.03
1378667776	0.20
1378667796	0.02
1378667816	0.73
1378667837	0.42
1378667857	0.60
1378667878	0.26
1378667898	6.04
1378667924	0.07
1378667944	2.58
1378667967	FAIL
1378668002	2.28
1378668024	0.40
1378668045	0.21
1378668065	FAIL
1378668100	0.78
1378668121	2.08
1378668143	0.19
1378668163	1.10
1378668184	4.43
1378668209	3.51
1378668232	5.07
1378668257	0.16
1378668278	9.80
1378668307	0.72
1378668328	1.04
1378668349	2.97
1378668372	5.46
1378668398	8.61
1378668426	0.10
1378668446	0.23
1378668467	13.77
1378668501	0.30
1378668521	0.04
1378668541	0.71
1378668562	5.04
1378668587	1.68
1378668608	0.11
1378668629	0.16
1378668649	1.27
1378668670	10.46
1378668701	5.62
1378668726	0.25
1378668746	0.07
1378668767	0.45
1378668787	5.07
1378668812	0.23
1378668832	0.03
1378668852	0.94
1378668873	4.43
1378668898	1.20
1378668919	0.18
1378668939	0.25
1378668960	FAIL
1378668995	4.16
1378669019	6.21
1378669045	0.07
1378669065	3.81
1378669089	0.72
1378669109	FAIL
1378669144	FAIL
1378669179	FAIL
1378669214	0.62
1378669235	0.34
1378669255	0.07
1378669275	14.44
1378669310	6.23
1378669336	FAIL
1378669371	0.67
1378669392	FAIL
1378669427	FAIL
1378669462	0.71
1378669482	1.75
1378669504	0.45
1378669525	0.03
1378669545	1.89
1378669567	0.39
1378669587	FAIL
1378669622	3.57
1378669646	5.40
1378669671	FAIL
1378669706	0.06
1378669726	0.02
1378669746	0.53
1378669767	2.25
